date,language,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,stay_home_requirements,after_lockdown_start,stringency_index,hobby,pageviews
2020-04-17,German (DEU),-0.201728125,0.250799375,2,1,76.85,jogging,140
2020-04-17,Tamil,-0.5432677300613497,0.2763921625766871,3,1,100.0,jogging,1
2020-04-17,German (CHE),-0.2369523999999999,0.2549476,1,1,73.15,jogging,140
2020-04-17,Vietnamese,-0.2076882719546742,0.3088805240793201,2,1,88.43,jogging,21
2020-04-17,German (AUT),-0.2399933333333333,0.2486722222222222,2,1,69.44,jogging,140
2020-04-17,Serbian,-0.3321967999999999,0.2935344,3,1,100.0,jogging,16
2020-04-18,German (DEU),-0.198225625,0.29769875,2,1,76.85,jogging,144
2020-04-18,Tamil,-0.549110719754977,0.280394808575804,3,1,100.0,jogging,1
2020-04-18,German (CHE),-0.2805304,0.2954112,1,1,73.15,jogging,144
2020-04-18,Vietnamese,-0.2161743262411347,0.3144372482269503,2,1,88.43,jogging,33
2020-04-18,Serbian,-0.714324,0.6293052,3,1,100.0,jogging,27
2020-04-18,German (AUT),-0.3185533333333333,0.2964,2,1,69.44,jogging,144
2020-04-18,Japanese,-0.31073937784522,0.2328166919575113,1,1,47.22,jogging,100
2020-04-19,Serbian,-0.7207996,0.6354364,3,1,100.0,jogging,19
2020-04-19,Japanese,-0.2779280122324158,0.2321860091743119,1,1,47.22,jogging,118
2020-04-19,Tamil,-0.5520909662576686,0.2904585889570552,3,1,100.0,jogging,3
2020-04-19,German (CHE),-0.2802527999999999,0.3993232,1,1,73.15,jogging,154
2020-04-19,Vietnamese,-0.2126555460992907,0.315299914893617,2,1,88.43,jogging,29
2020-04-19,German (DEU),-0.18538375,0.42241375,2,1,76.85,jogging,154
2020-04-19,German (AUT),-0.4098922222222222,0.4535588888888888,2,1,69.44,jogging,154
2020-04-20,German (AUT),-0.20842,0.2687799999999999,2,1,69.44,jogging,174
2020-04-20,German (DEU),-0.129954375,0.24548,2,1,76.85,jogging,174
2020-04-20,Japanese,-0.2034600458715596,0.1755822018348624,1,1,47.22,jogging,113
2020-04-20,Tamil,-0.5289305828220858,0.2604123619631902,3,1,96.3,jogging,1
2020-04-20,Serbian,-0.7415996,0.6402459999999999,3,1,100.0,jogging,30
2020-04-20,German (CHE),-0.2350668,0.274374,1,1,73.15,jogging,174
2020-04-20,Vietnamese,-0.1622946950354609,0.2884108510638297,2,1,88.43,jogging,23
2020-04-21,German (CHE),-0.2101764,0.274028,1,1,73.15,jogging,144
2020-04-21,Serbian,-0.2471124,0.2779176,3,1,96.3,jogging,76
2020-04-21,Japanese,-0.1666521865443425,0.1527196483180428,1,1,47.22,jogging,134
2020-04-21,Vietnamese,-0.1455535785007072,0.2911984016973126,2,1,88.43,jogging,31
2020-04-21,German (DEU),-0.1366275,0.2489806249999999,2,1,76.85,jogging,144
2020-04-21,German (AUT),-0.1723966666666666,0.2581077777777778,2,1,69.44,jogging,144
2020-04-21,Tamil,-0.5137206901840491,0.2606275920245399,3,1,96.3,jogging,0
2020-04-22,Serbian,-0.272784,0.2835528,3,1,96.3,jogging,55
2020-04-22,German (CHE),-0.1766011999999999,0.2503276,1,1,73.15,jogging,134
2020-04-22,German (DEU),-0.146283125,0.24397375,2,1,76.85,jogging,134
2020-04-22,German (AUT),-0.1849544444444444,0.2444822222222221,2,1,69.44,jogging,134
2020-04-22,Vietnamese,-0.1807053257790368,0.2944354390934844,0,1,79.63,jogging,24
2020-04-22,Tamil,-0.5154690366972478,0.260438990825688,3,1,96.3,jogging,1
2020-04-22,Japanese,-0.1878137899543379,0.1611004870624048,1,1,47.22,jogging,126
2020-04-23,Tamil,-0.5232430321592649,0.2713505513016845,3,1,96.3,jogging,1
2020-04-23,German (CHE),-0.1788572,0.2471068,1,1,73.15,jogging,128
2020-04-23,German (AUT),-0.1994544444444444,0.23915,2,1,69.44,jogging,128
2020-04-23,Vietnamese,-0.1807120650636492,0.3015623055162659,0,1,79.63,jogging,38
2020-04-23,Serbian,-0.2437783999999999,0.276208,3,1,96.3,jogging,48
2020-04-23,German (DEU),-0.141760625,0.2332331249999999,2,1,76.85,jogging,128
2020-04-23,Japanese,-0.1909052841781874,0.16199955453149,1,1,47.22,jogging,147
2020-04-24,German (AUT),-0.22925,0.24049,2,1,69.44,jogging,117
2020-04-24,Vietnamese,-0.180142828854314,0.3088283734087694,0,1,79.63,jogging,20
2020-04-24,Japanese,-0.1914611111111111,0.1547448706240487,1,1,47.22,jogging,118
2020-04-24,German (DEU),-0.179626875,0.24096625,2,1,76.85,jogging,117
2020-04-24,Tamil,-0.5161829294478527,0.2699459969325153,3,1,96.3,jogging,1
2020-04-24,German (CHE),-0.209862,0.2408812,1,1,73.15,jogging,117
2020-04-24,Serbian,-0.1622624,0.2314488,3,1,96.3,jogging,46
2020-04-25,German (AUT),-0.31763,0.2944455555555555,2,1,69.44,jogging,159
2020-04-25,German (CHE),-0.2759832,0.2875336,1,1,73.15,jogging,159
2020-04-25,Japanese,-0.2296344984802431,0.1932007598784194,1,1,47.22,jogging,167
2020-04-25,Tamil,-0.5266894785276074,0.2773259509202453,3,1,96.3,jogging,0
2020-04-25,Serbian,-0.6850488,0.6046692,3,1,96.3,jogging,31
2020-04-25,German (DEU),-0.18794,0.295933125,2,1,76.85,jogging,159
2020-04-25,Vietnamese,-0.1559743546099291,0.2965133617021276,0,1,74.07,jogging,20
2020-04-26,Tamil,-0.5405377607361963,0.2950665797546012,3,1,96.3,jogging,2
2020-04-26,Vietnamese,-0.1360983404255319,0.2976710780141844,0,1,76.85,jogging,32
2020-04-26,German (CHE),-0.2997104,0.4043264,1,1,73.15,jogging,151
2020-04-26,German (DEU),-0.1492875,0.414493125,2,1,76.85,jogging,151
2020-04-26,German (AUT),-0.2504588888888889,0.3847411111111111,2,1,69.44,jogging,151
2020-04-26,Serbian,-0.6906864,0.6241720000000001,3,1,96.3,jogging,27
2020-04-26,Japanese,-0.3219842089093702,0.2528770353302611,1,1,47.22,jogging,119
2020-04-27,Serbian,-0.1414167999999999,0.2283388,3,1,93.52,jogging,59
2020-04-27,Tamil,-0.5113988532110092,0.2629318195718654,3,1,96.3,jogging,3
2020-04-27,German (AUT),-0.1725744444444444,0.2491433333333333,2,1,69.44,jogging,167
2020-04-27,German (DEU),-0.10834,0.238021875,2,1,76.85,jogging,167
2020-04-27,German (CHE),-0.1330684,0.2282351999999999,1,1,69.44,jogging,167
2020-04-27,Vietnamese,-0.0709962269503546,0.2560555886524823,0,1,76.85,jogging,22
2020-04-27,Japanese,-0.1779878101071975,0.1648092343032159,1,1,47.22,jogging,132
2020-04-28,Tamil,-0.5012194801223242,0.2643667889908257,3,1,96.3,jogging,1
2020-04-28,German (DEU),-0.136666875,0.253766875,2,1,76.85,jogging,145
2020-04-28,Japanese,-0.1619396941896024,0.1578240519877675,1,1,47.22,jogging,124
2020-04-28,Vietnamese,-0.0207326874115983,0.2546257708628006,0,1,76.85,jogging,22
2020-04-28,Serbian,-0.2055799999999999,0.2455416,3,1,93.52,jogging,47
2020-04-28,German (AUT),-0.1447933333333333,0.2452722222222222,2,1,69.44,jogging,145
2020-04-28,German (CHE),-0.1944808,0.2618708,1,1,69.44,jogging,145
2020-04-29,Tamil,-0.4997330061349693,0.2592958282208589,3,1,96.3,jogging,0
2020-04-29,Vietnamese,0.0325282011331444,0.2447553682719546,0,1,76.85,jogging,28
2020-04-29,Serbian,-0.1922744,0.252458,3,1,93.52,jogging,52
2020-04-29,Japanese,-0.3173749769585253,0.212114178187404,1,1,47.22,jogging,132
2020-04-29,German (AUT),-0.2229644444444444,0.2751544444444444,2,1,69.44,jogging,124
2020-04-29,German (DEU),-0.148426875,0.2573175,2,1,76.85,jogging,124
2020-04-29,German (CHE),-0.1864556,0.2484376,1,1,69.44,jogging,124
2020-04-30,Serbian,-0.1265376,0.2270812,3,1,96.3,jogging,258
2020-04-30,German (AUT),-0.1341999999999999,0.2123033333333333,2,1,69.44,jogging,116
2020-04-30,Vietnamese,0.1123401702127659,0.2457282978723404,0,1,76.85,jogging,23
2020-04-30,Tamil,-0.4996389143730886,0.2595548929663608,3,1,96.3,jogging,0
2020-04-30,German (CHE),-0.2110864,0.2633732,1,1,69.44,jogging,116
2020-04-30,Japanese,-0.1887237747336377,0.1600916133942161,1,1,47.22,jogging,153
2020-04-30,German (DEU),-0.09798125,0.22667125,2,1,76.85,jogging,116
2020-05-01,Serbian,-0.7243556,0.6064608,3,1,96.3,jogging,18
2020-05-01,Japanese,-0.2097808510638298,0.1615650759878419,1,1,47.22,jogging,154
2020-05-01,German (AUT),-0.4689755555555555,0.3672955555555555,0,1,69.44,jogging,172
2020-05-01,German (CHE),-0.3422208,0.3070375999999999,1,1,69.44,jogging,172
2020-05-01,Tamil,-0.5084411485451761,0.2661398009188361,3,1,96.3,jogging,1
2020-05-01,German (DEU),-0.520829375,0.431868125,2,1,76.85,jogging,172
2020-05-01,Vietnamese,-0.0157752907801418,0.2502607092198581,0,1,76.85,jogging,21
2020-05-02,Vietnamese,0.038311134751773,0.2451010921985815,0,1,76.85,jogging,26
2020-05-02,Tamil,-0.4934651687116564,0.2573193404907975,3,1,96.3,jogging,0
2020-05-02,Japanese,-0.2610496036585366,0.2032658079268292,1,1,47.22,jogging,158
2020-05-02,German (DEU),-0.1908,0.294955,2,1,76.85,jogging,153
2020-05-02,German (CHE),-0.3307052,0.3026632,1,1,69.44,jogging,153
2020-05-02,German (AUT),-0.2356444444444444,0.2473155555555555,0,1,69.44,jogging,153
2020-05-02,Serbian,-0.3999648,0.3549496,3,1,96.3,jogging,18
2020-05-03,Tamil,-0.5080974846625766,0.2757041717791411,3,1,96.3,jogging,0
2020-05-03,German (DEU),-0.1714325,0.4295525,2,1,75.46,jogging,171
2020-05-03,German (AUT),-0.2522233333333333,0.3803311111111111,0,1,69.44,jogging,171
2020-05-03,German (CHE),-0.2371308,0.376846,1,1,69.44,jogging,171
2020-05-03,Japanese,-0.3158704427480916,0.2529018778625954,1,1,47.22,jogging,175
2020-05-03,Serbian,-0.3937484,0.374354,3,1,96.3,jogging,103
2020-05-03,Vietnamese,0.1744870212765957,0.2435331063829787,0,1,76.85,jogging,31
2020-05-04,German (AUT),-0.0604055555555555,0.2006244444444444,0,1,69.44,jogging,109
2020-05-04,German (DEU),-0.08605,0.2326675,2,1,71.76,jogging,109
2020-05-04,Serbian,-0.2078804,0.2498575999999999,3,1,96.3,jogging,46
2020-05-04,Vietnamese,0.060251304964539,0.2206586808510638,0,1,73.15,jogging,25
2020-05-04,Japanese,-0.3649256818181818,0.2464509848484848,1,1,47.22,jogging,152
2020-05-04,Tamil,-0.4416544801223241,0.2289183180428134,2,1,81.94,jogging,0
2020-05-04,German (CHE),-0.123556,0.221572,1,1,69.44,jogging,109
2020-05-05,Serbian,-0.2115204,0.2386544,3,1,93.52,jogging,57
2020-05-05,German (DEU),-0.0956425,0.2319237499999999,2,1,71.76,jogging,127
2020-05-05,German (AUT),-0.1075688888888889,0.2322022222222222,0,1,69.44,jogging,127
2020-05-05,Tamil,-0.4292830534351145,0.2315177709923664,2,1,81.94,jogging,0
2020-05-05,Japanese,-0.334818937784522,0.2322846737481032,1,1,47.22,jogging,163
2020-05-05,Vietnamese,0.036835063649222,0.2279163932107496,0,1,73.15,jogging,25
2020-05-05,German (CHE),-0.1890456,0.2578892,1,1,69.44,jogging,127
2020-05-06,Tamil,-0.4132301080246913,0.2265893518518518,2,1,81.94,jogging,0
2020-05-06,German (CHE),-0.1450403999999999,0.2306716,1,1,69.44,jogging,121
2020-05-06,Japanese,-0.4087055061349693,0.2688913957055215,1,1,47.22,jogging,120
2020-05-06,Serbian,-0.2553028,0.2755483999999999,3,1,93.52,jogging,41
2020-05-06,Vietnamese,0.0231150353606789,0.2278700424328147,0,1,73.15,jogging,32
2020-05-06,German (DEU),-0.0837425,0.222549375,0,1,66.2,jogging,121
2020-05-06,German (AUT),-0.0700711111111111,0.20346,0,1,69.44,jogging,121
2020-05-07,Vietnamese,0.0441775779036827,0.226187478753541,0,1,73.15,jogging,26
2020-05-07,Tamil,-0.4221631336405529,0.2304061751152073,2,1,81.94,jogging,1
2020-05-07,German (DEU),-0.08415625,0.214345625,0,1,64.35,jogging,141
2020-05-07,Japanese,-0.1897478801843317,0.1572599078341013,1,1,47.22,jogging,118
2020-05-07,Serbian,-0.1277704,0.2214547999999999,1,1,86.11,jogging,7
2020-05-07,German (AUT),-0.0733688888888888,0.1902522222222222,0,1,69.44,jogging,141
2020-05-07,German (CHE),-0.0818284,0.2053484,1,1,69.44,jogging,141
2020-05-08,Vietnamese,0.0456538048090523,0.2222489391796322,0,1,73.15,jogging,21
2020-05-08,Tamil,-0.3949823692307692,0.2191788307692307,2,1,81.94,jogging,0
2020-05-08,German (DEU),-0.10587875,0.21517625,0,1,64.35,jogging,105
2020-05-08,German (CHE),-0.1228252,0.2015452,1,1,69.44,jogging,105
2020-05-08,German (AUT),-0.0794333333333333,0.1827533333333333,0,1,69.44,jogging,105
2020-05-08,Japanese,-0.1798505092592592,0.1503381018518518,1,1,47.22,jogging,123
2020-05-09,German (AUT),-0.1394333333333333,0.2200233333333333,0,1,69.44,jogging,110
2020-05-09,Japanese,-0.2348976470588235,0.1947244042232277,1,1,47.22,jogging,105
2020-05-09,Tamil,-0.4182378033794163,0.230590153609831,2,1,81.94,jogging,2
2020-05-09,Vietnamese,0.0415597304964539,0.2375637304964538,0,1,73.15,jogging,25
2020-05-09,German (CHE),-0.1443068,0.2349404,1,1,69.44,jogging,110
2020-05-09,German (DEU),-0.066384375,0.251716875,0,1,64.35,jogging,110
2020-05-10,German (CHE),-0.1720776,0.3344724,1,1,69.44,jogging,123
2020-05-10,Vietnamese,0.0782641702127659,0.2439837872340425,0,1,73.15,jogging,22
2020-05-10,Tamil,-0.4486953076923077,0.2530596615384615,2,1,81.94,jogging,0
2020-05-10,German (DEU),-0.0472475,0.36178375,0,1,64.35,jogging,123
2020-05-10,Japanese,-0.306875562403698,0.245574314329738,1,1,47.22,jogging,143
2020-05-10,German (AUT),-0.1645577777777777,0.3205288888888888,0,1,69.44,jogging,123
2020-05-11,German (CHE),-0.1156916,0.2184532,1,1,58.33,jogging,101
2020-05-11,German (DEU),-0.106650625,0.248609375,0,1,64.35,jogging,101
2020-05-11,German (AUT),-0.06466,0.2072644444444444,0,1,69.44,jogging,101
2020-05-11,Japanese,-0.1458094307692307,0.1497497538461538,1,1,47.22,jogging,140
2020-05-11,Vietnamese,0.0982228085106382,0.2046089503546099,0,1,73.15,jogging,22
2020-05-11,Tamil,-0.3798180857580398,0.2118624655436447,2,1,81.94,jogging,4
2020-05-12,Japanese,-0.1378989368258859,0.1474327889060092,1,1,47.22,jogging,129
2020-05-12,Vietnamese,0.0945004950495049,0.2123469306930692,0,1,73.15,jogging,24
2020-05-12,German (DEU),-0.08394,0.23212875,0,1,64.35,jogging,122
2020-05-12,German (CHE),-0.0894288,0.2062456,1,1,58.33,jogging,122
2020-05-12,German (AUT),-0.0721388888888888,0.2181044444444444,0,1,69.44,jogging,122
2020-05-12,Tamil,-0.3652545496183206,0.2122767022900763,2,1,81.94,jogging,0
2020-05-13,Japanese,-0.1507896153846153,0.1470375076923077,1,1,47.22,jogging,144
2020-05-13,Tamil,-0.3572883053435114,0.2037934198473282,2,1,81.94,jogging,2
2020-05-13,Vietnamese,0.059115657708628,0.2125506930693069,0,1,73.15,jogging,17
2020-05-13,German (DEU),-0.093238125,0.230424375,0,1,64.35,jogging,237
2020-05-13,Serbian,-0.0333076,0.1831932,1,1,86.11,jogging,42
2020-05-13,German (AUT),-0.0836444444444444,0.2120544444444444,0,1,69.44,jogging,237
2020-05-13,German (CHE),-0.113408,0.2208071999999999,1,1,58.33,jogging,237
2020-05-14,Japanese,-0.1461794224924012,0.146609103343465,1,1,40.74,jogging,127
2020-05-14,Vietnamese,0.0657711032531824,0.2150720084865629,0,1,73.15,jogging,30
2020-05-14,Serbian,-0.0246076,0.1879976,1,1,86.11,jogging,31
2020-05-14,Tamil,-0.3629008079268292,0.2084353048780488,2,1,81.94,jogging,0
2020-05-14,German (CHE),-0.1124188,0.2100464,1,1,58.33,jogging,173
2020-05-14,German (DEU),-0.079923125,0.21804625,0,1,64.35,jogging,173
2020-05-14,German (AUT),-0.1096844444444444,0.2066133333333333,0,1,69.44,jogging,173
2020-05-15,Tamil,-0.3413597709923664,0.2009058167938931,2,1,81.94,jogging,3
2020-05-15,Vietnamese,0.0663693635077793,0.2108584582743988,0,1,69.44,jogging,18
2020-05-15,German (AUT),-0.1484011111111111,0.2132,0,1,65.74,jogging,128
2020-05-15,German (CHE),-0.135724,0.20171,1,1,58.33,jogging,128
2020-05-15,Japanese,-0.1493646615384615,0.1401288769230769,1,1,40.74,jogging,145
2020-05-15,German (DEU),-0.081946875,0.21287125,0,1,64.35,jogging,128
2020-05-15,Serbian,0.0047655999999999,0.1786936,1,1,86.11,jogging,18
2020-05-16,German (AUT),-0.15553,0.2245577777777777,0,1,64.35,jogging,93
2020-05-16,Vietnamese,0.0905180709219858,0.224301659574468,0,1,69.44,jogging,14
2020-05-16,Tamil,-0.3505982290076336,0.2055392824427481,2,1,81.94,jogging,0
2020-05-16,German (DEU),-0.058768125,0.254671875,0,1,61.57,jogging,93
2020-05-16,German (CHE),-0.1396312,0.2243724,1,1,58.33,jogging,93
2020-05-16,Japanese,-0.2554892129629629,0.2160531327160494,1,1,40.74,jogging,80
2020-05-16,Serbian,0.015226,0.1950291999999999,1,1,86.11,jogging,22
2020-05-17,German (CHE),-0.0563863999999999,0.3043532,1,1,58.33,jogging,131
2020-05-17,German (AUT),-0.0432466666666666,0.3041411111111111,0,1,64.35,jogging,131
2020-05-17,German (DEU),-0.00559375,0.365006875,0,1,61.57,jogging,131
2020-05-17,Serbian,-0.0365364,0.2377911999999999,1,1,51.85,jogging,15
2020-05-17,Vietnamese,0.1181545815602836,0.2346428085106383,0,1,69.44,jogging,31
2020-05-17,Tamil,-0.3887527370030581,0.2289436391437309,2,1,81.94,jogging,1
2020-05-17,Japanese,-0.2054446676970633,0.2085945595054096,1,1,40.74,jogging,124
2020-05-18,Tamil,-0.3157082774390244,0.1872126524390243,2,1,81.94,jogging,0
2020-05-18,Serbian,0.0035667999999999,0.1749299999999999,1,1,51.85,jogging,31
2020-05-18,Vietnamese,0.1038351914893617,0.2032952624113475,0,1,69.44,jogging,24
2020-05-18,German (CHE),0.0062876,0.1805948,1,1,58.33,jogging,111
2020-05-18,Japanese,-0.147087476635514,0.1531710436137071,1,1,40.74,jogging,95
2020-05-18,German (AUT),0.0783644444444444,0.1642177777777777,0,1,67.13,jogging,111
2020-05-18,German (DEU),0.000618125,0.202661875,0,1,61.57,jogging,111
2020-05-19,German (CHE),0.0137996,0.1764772,1,1,58.33,jogging,95
2020-05-19,Vietnamese,0.0782403818953323,0.211424441301273,0,1,69.44,jogging,33
2020-05-19,German (AUT),0.0322388888888888,0.1760877777777777,0,1,67.13,jogging,95
2020-05-19,Serbian,-0.0486268,0.182668,1,1,51.85,jogging,38
2020-05-19,Tamil,-0.3199061926605505,0.1911726452599388,2,1,81.94,jogging,4
2020-05-19,German (DEU),-0.010578125,0.2024125,0,1,59.72,jogging,95
2020-05-19,Japanese,-0.1591329984544049,0.1575659041731066,1,1,40.74,jogging,78
2020-05-20,German (DEU),0.04422875,0.1868375,0,1,59.72,jogging,87
2020-05-20,Vietnamese,0.0628875247524752,0.2131329985855728,0,1,69.44,jogging,29
2020-05-20,Japanese,-0.1400078341013824,0.1442102764976958,1,1,40.74,jogging,91
2020-05-20,Tamil,-0.3279460365853658,0.2034666158536585,2,1,81.94,jogging,3
2020-05-20,Serbian,-0.061826,0.1990975999999999,1,1,51.85,jogging,37
2020-05-20,German (CHE),0.0549128,0.1678212,1,1,58.33,jogging,87
2020-05-20,German (AUT),0.0520855555555555,0.16365,0,1,67.13,jogging,87
2020-05-21,Serbian,-0.0219952,0.189992,1,1,51.85,jogging,24
2020-05-21,German (CHE),-0.1503832,0.2754304,1,1,58.33,jogging,80
2020-05-21,German (DEU),-0.28969875,0.312061875,0,1,59.72,jogging,80
2020-05-21,German (AUT),-0.25374,0.2843055555555555,0,1,67.13,jogging,80
2020-05-21,Tamil,-0.3358339356814702,0.2073005053598774,2,1,81.94,jogging,0
2020-05-21,Japanese,-0.1394409582689335,0.1452878207109737,1,1,40.74,jogging,97
2020-05-21,Vietnamese,0.074848090523338,0.2139204950495049,0,1,69.44,jogging,17
2020-05-22,German (DEU),-0.1299575,0.218831875,0,1,59.72,jogging,99
2020-05-22,German (CHE),-0.0391364,0.1780272,1,1,58.33,jogging,99
2020-05-22,Vietnamese,0.0743642492917847,0.2098878895184135,0,1,69.44,jogging,27
2020-05-22,Japanese,-0.139217542503864,0.1374712210200927,1,1,40.74,jogging,119
2020-05-22,Serbian,0.0442424,0.1641324,1,1,49.07,jogging,30
2020-05-22,German (AUT),-0.0367866666666666,0.1679211111111111,0,1,67.13,jogging,99
2020-05-22,Tamil,-0.3157884839203675,0.1958988820826952,2,1,81.94,jogging,2
2020-05-23,German (AUT),-0.1511133333333333,0.22487,0,1,67.13,jogging,105
2020-05-23,German (CHE),-0.2174103999999999,0.2504764,1,1,58.33,jogging,105
2020-05-23,Serbian,0.0206616,0.1886687999999999,1,1,49.07,jogging,35
2020-05-23,Vietnamese,0.0482150284090909,0.2330353551136363,0,1,69.44,jogging,15
2020-05-23,Japanese,-0.1479135813953488,0.166869953488372,1,1,40.74,jogging,120
2020-05-23,German (DEU),-0.120825625,0.2755225,0,1,59.72,jogging,105
2020-05-23,Tamil,-0.3256668453292496,0.2008084839203675,2,1,81.94,jogging,0
2020-05-24,Vietnamese,0.1014308522727272,0.2389398295454545,0,1,69.44,jogging,14
2020-05-24,German (DEU),-0.06472625,0.3890612499999999,0,1,59.72,jogging,106
2020-05-24,Tamil,-0.3799318098159509,0.226843972392638,2,1,81.94,jogging,2
2020-05-24,Japanese,-0.1474978881987577,0.1972730900621118,1,1,40.74,jogging,96
2020-05-24,German (CHE),-0.0754736,0.3083904,1,1,58.33,jogging,106
2020-05-24,German (AUT),-0.1312255555555555,0.3227688888888889,0,1,67.13,jogging,106
2020-05-24,Serbian,-0.0881628,0.2516724,1,1,49.07,jogging,19
2020-05-25,German (DEU),-0.012491875,0.2078225,0,1,59.72,jogging,121
2020-05-25,Vietnamese,0.0841609503546099,0.2071965390070921,0,1,69.44,jogging,20
2020-05-25,Japanese,-0.0912845085803432,0.1311523088923556,0,1,34.26,jogging,111
2020-05-25,Serbian,0.0058204,0.1715792,1,1,49.07,jogging,25
2020-05-25,German (AUT),-0.0036577777777777,0.1847622222222222,0,1,65.28,jogging,121
2020-05-25,Tamil,-0.3600177794793261,0.2026531546707504,2,1,81.94,jogging,0
2020-05-25,German (CHE),0.0163104,0.1742428,1,1,58.33,jogging,121
2020-05-26,German (AUT),0.0096755555555555,0.1853733333333333,0,1,65.28,jogging,89
2020-05-26,Japanese,-0.1033447261345852,0.1372889201877934,0,1,34.26,jogging,94
2020-05-26,Tamil,-0.3018158715596331,0.1893182568807339,2,1,81.94,jogging,0
2020-05-26,Serbian,-0.0683807999999999,0.1925112,1,1,49.07,jogging,24
2020-05-26,Vietnamese,0.0768208923512747,0.2111635269121813,0,1,69.44,jogging,30
2020-05-26,German (CHE),0.0202076,0.1681271999999999,1,1,58.33,jogging,89
2020-05-26,German (DEU),-0.0036575,0.19451,0,1,59.72,jogging,89
2020-05-27,Vietnamese,0.0499573408769448,0.2134237623762376,0,1,69.44,jogging,46
2020-05-27,Japanese,-0.103249859375,0.13207546875,0,1,34.26,jogging,121
2020-05-27,Serbian,-0.0265272,0.187956,1,1,49.07,jogging,34
2020-05-27,German (AUT),0.0206177777777777,0.1652799999999999,0,1,65.28,jogging,80
2020-05-27,Tamil,-0.3020814854517611,0.1905433690658499,2,1,81.94,jogging,0
2020-05-27,German (CHE),0.04266,0.164616,1,1,58.33,jogging,80
2020-05-27,German (DEU),-0.004490625,0.19301125,0,1,59.72,jogging,80
2020-05-28,German (CHE),0.0098484,0.164372,1,1,58.33,jogging,101
2020-05-28,German (DEU),-0.001545625,0.18694,0,1,59.72,jogging,101
2020-05-28,Vietnamese,0.0776180169971671,0.2134500424929178,0,1,69.44,jogging,17
2020-05-28,Japanese,-0.089875875,0.129292140625,0,1,34.26,jogging,80
2020-05-28,German (AUT),-0.0396688888888888,0.1803944444444444,0,1,65.28,jogging,101
2020-05-28,Serbian,0.0229996,0.1738524,1,1,49.07,jogging,25
2020-05-28,Tamil,-0.296185528330781,0.1879626186830015,2,1,81.94,jogging,2
2020-05-29,German (CHE),0.0069255999999999,0.1592128,1,1,58.33,jogging,85
2020-05-29,Japanese,-0.0897079783950617,0.1207736574074074,0,1,34.26,jogging,83
2020-05-29,Serbian,0.0191724,0.1700392,1,1,49.07,jogging,20
2020-05-29,Tamil,-0.2804460183767228,0.1823533996937212,2,1,81.94,jogging,0
2020-05-29,Vietnamese,0.0710354107648725,0.211449433427762,0,1,69.44,jogging,19
2020-05-29,German (DEU),0.0268593749999999,0.175604375,0,1,59.72,jogging,85
2020-05-29,German (AUT),-0.0176622222222222,0.1637977777777778,0,1,63.43,jogging,85
2020-05-30,Vietnamese,0.0997433333333333,0.2234890780141843,0,1,69.44,jogging,23
2020-05-30,Tamil,-0.2860353751914242,0.1843177488514548,2,1,81.94,jogging,1
2020-05-30,Japanese,-0.0697903560371517,0.145610294117647,0,1,34.26,jogging,73
2020-05-30,German (DEU),0.070325,0.215585625,0,1,59.72,jogging,73
2020-05-30,German (AUT),-0.0636122222222222,0.2015222222222222,0,1,63.43,jogging,73
2020-05-30,Serbian,-0.0174932,0.2033284,1,1,49.07,jogging,13
2020-05-30,German (CHE),-0.0166376,0.189536,1,1,55.56,jogging,73
2020-05-31,Serbian,-0.0316596,0.2353004,1,1,49.07,jogging,10
2020-05-31,Tamil,-0.3427031651376147,0.2125447859327217,2,1,81.94,jogging,0
2020-05-31,German (AUT),-0.1277666666666666,0.3212755555555555,0,1,63.43,jogging,118
2020-05-31,Japanese,-0.1381814397496087,0.1926099217527386,0,1,34.26,jogging,97
2020-05-31,German (DEU),0.12061,0.3166325,0,1,59.72,jogging,118
2020-05-31,Vietnamese,0.1453885227272727,0.230104815340909,0,1,69.44,jogging,31
2020-05-31,German (CHE),0.0847344,0.2584404,1,1,55.56,jogging,118
2020-06-01,German (AUT),-0.1825211111111111,0.2689544444444444,0,1,62.04,jogging,93
2020-06-01,German (CHE),-0.085972,0.247474,1,1,55.56,jogging,93
2020-06-01,Serbian,0.0363012,0.1675788,1,1,43.52,jogging,10
2020-06-01,Japanese,-0.0805886228482003,0.1249573395931142,0,1,28.7,jogging,99
2020-06-01,German (DEU),-0.222779375,0.301275625,0,1,59.72,jogging,93
2020-06-01,Vietnamese,0.1156869602272727,0.19825921875,0,1,69.44,jogging,11
2020-06-01,Tamil,-0.2486746717557252,0.1686753282442748,2,1,87.5,jogging,0
2020-06-02,Japanese,-0.06730684375,0.119903875,0,1,28.7,jogging,76
2020-06-02,German (CHE),0.0675399999999999,0.1550724,1,1,55.56,jogging,76
2020-06-02,German (AUT),0.1134588888888889,0.1500166666666666,0,1,62.04,jogging,76
2020-06-02,German (DEU),0.0889425,0.171153125,0,1,59.72,jogging,76
2020-06-02,Serbian,0.0062792,0.1663,1,1,43.52,jogging,21
2020-06-02,Tamil,-0.2428864067278287,0.1704799847094801,2,1,87.5,jogging,0
2020-06-02,Vietnamese,0.0872585835694051,0.208310835694051,0,1,69.44,jogging,14
2020-06-03,German (DEU),0.02884875,0.1855525,0,1,59.72,jogging,79
