date,language,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,stay_home_requirements,after_lockdown_start,stringency_index,hobby,pageviews
2020-03-08,Japanese,-0.1615681749622926,0.1979689592760181,0.0,0.0,43.52,book,140.0
2020-03-09,Japanese,-0.0412200448430493,0.1103788191330343,0.0,0.0,40.74,book,150.0
2020-03-10,Japanese,-0.0687206746626686,0.1241413943028485,0.0,0.0,40.74,book,156.0
2020-03-11,Japanese,-0.0395175485799701,0.1091047085201793,0.0,0.0,40.74,book,108.0
2020-03-12,Japanese,-0.0335650374812593,0.1073852473763118,0.0,0.0,40.74,book,167.0
2020-03-13,Japanese,-0.0424191754122938,0.1036292503748126,0.0,0.0,40.74,book,171.0
2020-03-14,Japanese,-0.1009781146304675,0.1562526998491704,0.0,0.0,40.74,book,183.0
2020-03-15,Japanese,-0.0664346987951807,0.1686580271084337,0.0,0.0,40.74,book,159.0
2020-03-16,Japanese,-0.0361841203007518,0.1143356691729323,0.0,0.0,40.74,book,163.0
2020-03-17,Japanese,-0.020830467571644,0.1073003318250377,0.0,0.0,40.74,book,150.0
2020-03-18,Japanese,-0.0227829790419161,0.1077509281437125,0.0,0.0,40.74,book,161.0
2020-03-19,Japanese,0.0043549925261584,0.1034753363228699,0.0,0.0,40.74,book,157.0
2020-03-20,Japanese,-0.0932498502994012,0.1403824550898203,0.0,0.0,40.74,book,139.0
2020-03-21,Japanese,-0.0007320715350223,0.1329073174366616,0.0,0.0,40.74,book,158.0
2020-03-22,Japanese,-0.0484676054216867,0.1721443373493975,0.0,0.0,40.74,book,135.0
2020-03-23,Japanese,-0.0154235649546827,0.1103853323262839,0.0,0.0,40.74,book,151.0
2020-03-24,Japanese,-0.0096228831562974,0.1088927465857359,0.0,0.0,40.74,book,146.0
2020-03-25,Japanese,0.0030511656441717,0.1036583895705521,0.0,0.0,40.74,book,142.0
2020-03-26,Japanese,0.0005887782805429,0.1043709049773755,0.0,0.0,40.74,book,139.0
2020-03-27,Japanese,-0.0550397272727272,0.1143057575757575,0.0,0.0,40.74,book,139.0
2020-03-28,Japanese,-0.1064254242424242,0.1546319696969697,0.0,0.0,40.74,book,121.0
2020-03-29,Japanese,-0.2008106748466257,0.2206241564417178,0.0,0.0,40.74,book,152.0
2020-03-30,Japanese,-0.056307875569044,0.121510440060698,0.0,0.0,40.74,book,133.0
2020-03-31,Japanese,-0.0529688449848024,0.1171274468085106,0.0,0.0,40.74,book,117.0
2020-04-01,Japanese,-0.1201810197869101,0.136001902587519,0.0,0.0,40.74,book,149.0
2020-04-02,Japanese,-0.0895577086494689,0.1197885887708649,0.0,0.0,40.74,book,133.0
2020-04-03,Japanese,-0.0863977389984825,0.1120675113808801,0.0,0.0,43.52,book,135.0
2020-04-04,Japanese,-0.0992784417549168,0.14642482602118,0.0,0.0,43.52,book,125.0
2020-04-05,Japanese,-0.1866861076923076,0.2031743538461538,0.0,0.0,43.52,book,166.0
2020-04-06,Japanese,-0.0832664885496183,0.1213216946564885,0.0,0.0,43.52,book,121.0
2020-04-07,Japanese,-0.0845344157814871,0.1217793019726859,1.0,1.0,45.37,book,150.0
2020-04-08,Japanese,-0.1161537747336377,0.1287667884322678,1.0,1.0,45.37,book,144.0
2020-04-09,Japanese,-0.1319420858895705,0.1358657975460122,1.0,1.0,45.37,book,159.0
2020-04-10,Japanese,-0.1378212727272727,0.1316428636363636,1.0,1.0,45.37,book,155.0
2020-04-11,Japanese,-0.1827918140243902,0.1730442225609756,1.0,1.0,45.37,book,118.0
2020-04-12,Japanese,-0.3268802457757296,0.2619250230414747,1.0,1.0,45.37,book,156.0
2020-04-13,Japanese,-0.2135234246575342,0.1866329832572298,1.0,1.0,45.37,book,142.0
2020-04-14,Japanese,-0.1448925152439024,0.1429769512195121,1.0,1.0,45.37,book,170.0
2020-04-15,Japanese,-0.1295969664634146,0.1384535670731707,1.0,1.0,45.37,book,158.0
2020-04-16,Japanese,-0.1448649088145896,0.1440074924012158,1.0,1.0,47.22,book,182.0
2020-04-17,Japanese,-0.1720080728376327,0.1447022761760242,1.0,1.0,47.22,book,172.0
2020-04-18,Japanese,-0.31073937784522,0.2328166919575113,1.0,1.0,47.22,book,167.0
2020-04-19,Japanese,-0.2779280122324158,0.2321860091743119,1.0,1.0,47.22,book,177.0
2020-04-20,Japanese,-0.2034600458715596,0.1755822018348624,1.0,1.0,47.22,book,189.0
2020-04-21,Japanese,-0.1666521865443425,0.1527196483180428,1.0,1.0,47.22,book,216.0
2020-04-22,Japanese,-0.1878137899543379,0.1611004870624048,1.0,1.0,47.22,book,201.0
2020-04-23,Japanese,-0.1909052841781874,0.16199955453149,1.0,1.0,47.22,book,196.0
2020-04-24,Japanese,-0.1914611111111111,0.1547448706240487,1.0,1.0,47.22,book,216.0
2020-04-25,Japanese,-0.2296344984802431,0.1932007598784194,1.0,1.0,47.22,book,153.0
2020-04-26,Japanese,-0.3219842089093702,0.2528770353302611,1.0,1.0,47.22,book,172.0
2020-04-27,Japanese,-0.1779878101071975,0.1648092343032159,1.0,1.0,47.22,book,214.0
2020-04-28,Japanese,-0.1619396941896024,0.1578240519877675,1.0,1.0,47.22,book,214.0
2020-04-29,Japanese,-0.3173749769585253,0.212114178187404,1.0,1.0,47.22,book,188.0
2020-04-30,Japanese,-0.1887237747336377,0.1600916133942161,1.0,1.0,47.22,book,205.0
2020-05-01,Japanese,-0.2097808510638298,0.1615650759878419,1.0,1.0,47.22,book,187.0
2020-05-02,Japanese,-0.2610496036585366,0.2032658079268292,1.0,1.0,47.22,book,153.0
2020-05-03,Japanese,-0.3158704427480916,0.2529018778625954,1.0,1.0,47.22,book,157.0
2020-05-04,Japanese,-0.3649256818181818,0.2464509848484848,1.0,1.0,47.22,book,184.0
2020-05-05,Japanese,-0.334818937784522,0.2322846737481032,1.0,1.0,47.22,book,187.0
2020-05-06,Japanese,-0.4087055061349693,0.2688913957055215,1.0,1.0,47.22,book,248.0
2020-05-08,Japanese,-0.1798505092592592,0.1503381018518518,1.0,1.0,47.22,book,212.0
2020-05-09,Japanese,-0.2348976470588235,0.1947244042232277,1.0,1.0,47.22,book,218.0
